Year,State,Pop_Est,TTL_Cnty,Cnty_Rpt,Dys_w_AQI,Dys_NM,Dys_Blw_Thr,Dys_Abv_Thr,Good Days,Moderate Days,Unhealthy for Sensitive Groups Days,Unhealthy Days,Very Unhealthy Days,Hazardous Days,Max AQI,90th Percentile AQI,Median AQI,Days CO,Days NO2,Days Ozone,Days PM2.5,Days PM10,Latitude,Longitude,Percent of days measured,Percent of counties reporting
2011,West Virginia,1856606,55,15,3865,1610,3830,35,2875,955,32,3,0,0,1674,970,591,34,0,2071,1417,343,-80.71264013499967,38.66551020200046,0.7059360730593607,0.2727272727272727
2011,Wisconsin,5705840,72,30,7218,3732,7116,102,5735,1381,90,11,1,0,3666,1763,1121,0,20,5335,1794,69,-89.81637074199966,44.39319117400049,0.6591780821917809,0.4166666666666667
2011,Wyoming,567491,23,18,5309,1261,5275,34,4142,1133,28,3,3,0,1773,962,616,6,68,3382,581,1272,-108.10983035299967,43.23554134300048,0.8080669710806697,0.782608695652174
2012,Alabama,4816632,67,17,4481,1741,4417,64,3420,997,60,4,0,0,1874,1057,682,0,0,2969,1451,61,-86.63186076199969,32.84057112200048,0.7201864352298296,0.2537313432835821
2012,Alaska,730810,30,8,2410,518,2362,48,2070,292,21,25,2,0,770,407,176,11,0,764,1226,409,-147.72205903599973,64.84507995700051,0.8230874316939891,0.26666666666666666
2012,Arizona,6556344,15,13,4373,385,4105,268,2511,1594,244,16,4,4,2216,1042,606,0,39,2449,292,1593,-111.76381127699972,34.865970280000454,0.9190836485918453,0.8666666666666667
2012,Arkansas,2952876,75,14,2899,2225,2845,54,2053,792,50,4,0,0,1448,902,572,0,37,1726,1136,0,-92.27449074299966,34.74865012400045,0.5657689305230289,0.18666666666666668
2012,California,37944551,58,54,18885,879,17078,1807,10935,6143,1396,369,20,22,15590,4745,2630,8,365,11854,5981,677,-120.99999953799971,37.63864012300047,0.9555251973284761,0.9310344827586207
2012,Colorado,5193660,64,31,9058,2288,8661,397,6141,2520,369,27,1,0,3900,2157,1248,3,273,6299,480,2003,-106.13361092099967,38.843840757000464,0.7983430283800458,0.484375
2012,Connecticut,3595211,8,8,2519,409,2390,129,1784,606,103,26,0,0,1362,627,339,2,30,1546,940,1,-72.64984095199964,41.56266102000046,0.8603142076502732,1.0
2012,Delaware,915518,3,3,1074,24,1015,59,712,303,49,10,0,0,533,238,130,0,6,766,302,0,-75.57774116799965,39.008830667000495,0.9781420765027322,1.0
2012,District Of Columbia,635737,1,1,366,0,338,28,127,211,24,4,0,0,182,90,56,0,22,139,205,0,-77.036871,38.907192,1.0,1.0
2012,Florida,19302016,67,38,13413,495,13348,65,11411,1937,58,7,0,0,4280,2047,1404,0,13,9373,3651,376,-81.92896053899966,28.932040377000476,0.9644089732528042,0.5671641791044776
2012,Georgia,9903580,159,32,9399,2313,9276,123,6277,2999,103,19,1,0,4007,2027,1375,1,132,3652,5573,41,-83.62758034599966,32.83968109300048,0.8025102459016393,0.20125786163522014
2012,Hawaii,1395199,5,4,1446,18,1444,2,1072,372,0,2,0,0,371,208,145,16,15,129,1281,5,-157.85774940299973,21.304850435000446,0.9877049180327869,0.8
2012,Idaho,1595910,44,14,4786,338,4678,108,3941,737,50,45,13,0,2328,833,344,7,25,560,3276,918,-114.3637300419997,43.682630005000476,0.9340359094457455,0.3181818181818182
2012,Illinois,12883029,102,23,7633,785,7274,359,5407,1867,315,42,2,0,3559,1843,944,3,120,6269,1227,14,-88.99771017799969,40.48501028300046,0.9067474459491566,0.22549019607843138
2012,Indiana,6538989,92,36,9089,4087,8676,413,5308,3368,374,33,6,0,5149,2909,1642,23,23,4832,4149,62,-86.14996019399968,39.766910452000445,0.6898148148148148,0.391304347826087
2012,Iowa,3076844,99,19,5334,1620,5272,62,3452,1820,61,1,0,0,2029,1300,805,0,10,1817,3037,470,-93.81649055599968,42.46940091300047,0.7670405522001725,0.1919191919191919
2012,Kansas,2886024,105,13,3849,909,3664,185,2839,825,173,12,0,0,1725,933,452,2,84,2750,486,527,-98.20078122699965,38.34774030000045,0.808953341740227,0.12380952380952381
2012,Kentucky,4387865,120,29,8570,2044,8218,352,5959,2259,312,36,4,0,4378,2191,1231,2,87,6134,2273,74,-84.77497104799966,37.645970271000465,0.807424156774072,0.24166666666666667
2012,Louisiana,4602067,64,22,7459,593,7368,91,5330,2038,87,4,0,0,2724,1415,908,0,53,4670,2726,10,-92.44568007099969,31.31266064400046,0.9263537009438649,0.34375
2012,Maine,1328094,16,11,3291,735,3282,9,3045,237,9,0,0,0,1055,543,374,1,127,2607,502,54,-68.98503133599962,45.254228894000505,0.8174366616989568,0.6875
2012,Maryland,5888375,24,15,4700,790,4456,244,2943,1513,198,42,4,0,2708,1250,679,8,99,3004,1586,3,-76.60926011099963,39.29058096400047,0.8561020036429873,0.625
2012,Massachusetts,6664269,14,12,3890,502,3811,79,3018,793,71,8,0,0,1760,740,460,0,102,2198,1588,2,-72.08269067499964,42.27687047000046,0.8857012750455373,0.8571428571428571
2012,Michigan,9898289,83,28,6934,3314,6421,513,4897,1524,452,55,6,0,4569,2444,1125,0,41,5112,1725,56,-84.71439026999968,44.6613195430005,0.6766198282591726,0.3373493975903614
2012,Minnesota,5377500,87,21,6199,1487,6178,21,5080,1098,20,1,0,0,2129,1157,701,16,124,2776,3146,137,-94.79420050299967,46.35564873600049,0.8065313557116836,0.2413793103448276
2012,Mississippi,2984599,82,11,3435,591,3394,41,2546,848,39,2,0,0,1301,688,445,0,121,1563,1751,0,-89.53803082499968,32.745510099000455,0.853204172876304,0.13414634146341464
2012,Missouri,6026027,115,21,6043,1643,5645,398,3639,2006,352,46,0,0,3141,1861,950,0,68,3423,2184,368,-92.56630005299968,38.635790776000476,0.7862347124642206,0.1826086956521739
2012,Montana,1004168,56,19,5293,1661,5167,126,4058,1109,76,46,4,0,2211,1119,539,1,41,1350,3533,368,-109.42442064499971,47.06652897200047,0.7611446649410412,0.3392857142857143
2012,Nebraska,1853691,93,11,2436,1590,2406,30,1818,588,29,1,0,0,1055,640,367,24,0,840,1005,567,-99.36572062299967,41.6410409880005,0.6050670640834576,0.11827956989247312
2012,Nevada,2744670,17,10,2580,1080,2481,99,1736,745,85,6,0,8,1784,633,362,92,29,1482,209,768,-117.07184056399967,39.493240390000494,0.7049180327868853,0.5882352941176471
2012,New Hampshire,1324677,10,7,2281,281,2263,18,1860,403,18,0,0,0,808,418,267,1,0,1836,444,0,-71.50036091999965,43.65595011300047,0.89032006245121,0.7
2012,New Jersey,8845671,21,16,5397,459,5189,208,3910,1279,186,22,0,0,2348,1162,650,3,403,3268,1715,8,-74.27369128799967,40.13057004800049,0.9216188524590164,0.7619047619047619
2012,New Mexico,2087715,33,18,4903,1685,4805,98,3615,1190,83,3,3,9,4223,972,590,0,53,3097,1272,481,-106.24058098499967,34.52088095200048,0.7442319368548876,0.5454545454545454
2012,New York,19574362,62,33,11416,662,11211,205,9332,1879,192,13,0,0,4136,1910,1191,13,255,8395,2753,0,-75.54397042699964,42.82700103200045,0.9451896009273059,0.532258064516129
2012,North Carolina,9751810,100,45,12812,3658,12655,157,9901,2754,135,20,2,0,5833,2758,1815,0,18,6974,5820,0,-79.15925046299964,35.466220975000454,0.7778992106860959,0.45
2012,North Dakota,702227,53,8,2913,15,2913,0,2592,321,0,0,0,0,638,412,292,0,21,2140,690,62,-100.11842104899966,47.47531977900047,0.9948770491803278,0.1509433962264151
2012,Ohio,11550971,88,38,11510,2398,10956,554,6912,4044,483,68,3,0,6179,3098,1702,104,4,6206,4843,353,-82.40426005599966,40.06021014100048,0.8275812482024734,0.4318181818181818
2012,Oklahoma,3819320,77,22,7100,952,6761,339,4622,2139,315,23,1,0,3152,1780,950,1,73,5031,1617,378,-97.52107021399968,35.47203135600046,0.8817685047193244,0.2857142857142857
2012,Oregon,3900102,36,24,8270,514,8204,66,6923,1281,47,14,1,4,3072,1347,658,0,7,1262,6999,2,-120.15503132599969,44.56744942400047,0.9414845173041895,0.6666666666666666
2012,Pennsylvania,12769123,67,37,13192,350,12727,465,8308,4419,427,38,0,0,5460,2750,1648,3,76,8090,4904,119,-77.86070029399963,40.79373015200048,0.9741544823512036,0.5522388059701493
2012,Rhode Island,1054893,5,3,1028,70,1000,28,810,190,25,3,0,0,485,188,117,0,3,653,372,0,-71.52247031399963,41.70828019300046,0.936247723132969,0.6
2012,South Carolina,4719027,46,19,5119,1835,5094,25,4044,1050,23,2,0,0,2070,1108,753,5,41,2881,1774,418,-81.04537120699968,33.998821303000454,0.7361230946218004,0.41304347826086957
2012,South Dakota,833859,66,9,3040,254,3024,16,2294,730,15,1,0,0,950,561,350,0,94,1761,873,312,-100.3735306369997,44.353130053000484,0.922890103217972,0.13636363636363635
2012,Tennessee,6455752,95,23,6257,2161,6062,195,4486,1576,168,24,3,0,3204,1602,925,5,508,4289,1001,454,-85.77449091399967,35.68094058000048,0.743288191969589,0.24210526315789474
2012,Texas,26084120,254,43,14722,1016,14310,412,10758,3552,353,47,10,2,6608,2978,1727,1,124,8847,5697,53,-99.42677020599967,31.827240407000488,0.9354428771127208,0.16929133858267717
2012,Utah,2854146,29,15,5065,425,4934,131,3174,1760,126,5,0,0,1932,1126,662,0,343,3782,905,35,-111.58713063499971,39.360700171000474,0.9225865209471766,0.5172413793103449
2012,Vermont,626361,14,4,1211,253,1206,5,1018,188,5,0,0,0,374,202,120,3,40,590,578,0,-72.51764079099962,43.62538123900049,0.8271857923497268,0.2857142857142857
2012,Virginia,8187456,134,38,9621,4287,9479,142,7897,1582,125,16,1,0,4088,2050,1235,25,1598,5085,2497,416,-78.45789046299967,37.54268067400045,0.6917601380500431,0.2835820895522388
2012,Washington,6898599,39,29,10407,207,10309,98,8892,1417,58,37,2,1,3584,1526,762,2,66,1242,8983,114,-120.47001078999972,47.52227862900048,0.9804974561899378,0.7435897435897436
2012,West Virginia,1857446,55,15,3985,1505,3923,62,2916,1007,60,2,0,0,1837,1025,599,36,0,2193,1364,392,-80.71264013499967,38.66551020200046,0.7258652094717668,0.2727272727272727
2012,Wisconsin,5720825,72,31,7842,3504,7491,351,5695,1796,289,62,0,0,4331,2271,1155,0,14,5246,2396,186,-89.81637074199966,44.39319117400049,0.6911686938127974,0.4305555555555556
2012,Wyoming,576656,23,19,5568,1386,5491,77,3962,1529,66,10,1,0,2302,1186,697,1,159,3499,527,1382,-108.10983035299967,43.23554134300048,0.8006902502157032,0.8260869565217391
2013,Alabama,4831586,67,18,4692,1878,4689,3,3967,722,3,0,0,0,1549,953,673,0,1,3118,1515,58,-86.63186076199969,32.84057112200048,0.7141552511415525,0.26865671641791045
2013,Alaska,737626,30,8,2274,646,2207,67,1952,255,38,29,0,0,864,410,163,20,0,422,1414,418,-147.72205903599973,64.84507995700051,0.7787671232876713,0.26666666666666666
2013,Arizona,6634690,15,13,4506,239,4327,179,2846,1481,142,24,8,5,3131,968,576,0,23,2459,404,1620,-111.76381127699972,34.865970280000454,0.9496311907270811,0.8666666666666667
2013,Arkansas,2960459,75,11,2718,1297,2713,5,2129,584,5,0,0,0,1025,648,415,0,30,1711,977,0,-92.27449074299966,34.74865012400045,0.6769613947696139,0.14666666666666667
2013,California,38253768,58,54,18695,1015,17180,1515,10315,6865,1225,270,11,9,11837,4700,2669,15,282,10468,6935,995,-120.99999953799971,37.63864012300047,0.9485032978183663,0.9310344827586207
2013,Colorado,5270774,64,30,9133,1817,8902,231,6493,2409,209,18,3,1,4945,2012,1188,7,255,6604,523,1744,-106.13361092099967,38.843840757000464,0.8340639269406392,0.46875
2013,Connecticut,3595792,8,8,2520,400,2441,79,1707,734,64,15,0,0,1254,566,352,1,46,1402,1071,0,-72.64984095199964,41.56266102000046,0.863013698630137,1.0
2013,Delaware,924062,3,3,1087,8,1076,11,794,282,11,0,0,0,369,190,126,0,6,689,392,0,-75.57774116799965,39.008830667000495,0.9926940639269406,1.0
2013,District Of Columbia,651559,1,1,365,0,364,1,203,161,1,0,0,0,101,70,48,0,26,129,210,0,-77.036871,38.907192,1.0,1.0
2013,Florida,19551678,67,38,13353,517,13324,29,11746,1578,28,0,1,0,3783,1932,1330,0,13,8573,4364,403,-81.92896053899966,28.932040377000476,0.9627253064167267,0.5671641791044776
2013,Georgia,9975592,159,32,9511,2169,9483,28,7307,2176,27,1,0,0,3124,1804,1229,1,139,3546,5823,2,-83.62758034599966,32.83968109300048,0.8142979452054795,0.20125786163522014
2013,Hawaii,1408822,5,4,1457,3,1457,0,1120,337,0,0,0,0,292,196,129,5,72,141,1236,3,-157.85774940299973,21.304850435000446,0.9979452054794521,0.8
2013,Idaho,1612053,44,13,3602,1143,3514,88,2893,621,68,20,0,0,1591,695,332,2,83,537,2270,710,-114.3637300419997,43.682630005000476,0.7591148577449948,0.29545454545454547
2013,Illinois,12895778,102,23,7361,1034,7325,36,5938,1387,35,1,0,0,2376,1309,895,5,81,5924,1329,22,-88.99771017799969,40.48501028300046,0.8768314472900536,0.22549019607843138
2013,Indiana,6570575,92,36,9411,3729,9380,31,6511,2869,29,2,0,0,3659,2212,1548,14,123,4848,4381,45,-86.14996019399968,39.766910452000445,0.7162100456621004,0.391304347826087
2013,Iowa,3093935,99,19,5309,1626,5287,22,3713,1574,22,0,0,0,1923,1125,776,0,9,1706,3148,446,-93.81649055599968,42.46940091300047,0.7655371304974765,0.1919191919191919
2013,Kansas,2894306,105,13,3609,1136,3597,12,3014,583,12,0,0,0,1147,651,421,2,49,2455,590,513,-98.20078122699965,38.34774030000045,0.7605900948366702,0.12380952380952381
2013,Kentucky,4406906,120,29,8621,1964,8605,16,7142,1463,16,0,0,0,2706,1539,1116,3,124,5739,2677,78,-84.77497104799966,37.645970271000465,0.8144544166273028,0.24166666666666667
2013,Louisiana,4626040,64,22,7495,535,7456,39,5871,1585,36,3,0,0,2516,1254,850,0,63,4630,2796,6,-92.44568007099969,31.31266064400046,0.9333748443337484,0.34375
2013,Maine,1328543,16,11,3373,642,3349,24,3060,289,24,0,0,0,1292,543,382,0,144,2646,557,26,-68.98503133599962,45.254228894000505,0.8400996264009962,0.6875
2013,Maryland,5925197,24,15,4688,787,4646,42,3492,1154,42,0,0,0,1753,967,631,0,86,2917,1683,2,-76.60926011099963,39.29058096400047,0.8562557077625571,0.625
2013,Massachusetts,6715158,14,12,4095,285,4049,46,3271,778,45,1,0,0,1441,695,460,0,52,2471,1567,5,-72.08269067499964,42.27687047000046,0.934931506849315,0.8571428571428571
2013,Michigan,9914802,83,28,6929,3291,6867,62,5466,1401,61,1,0,0,3134,1718,1061,0,35,5050,1821,23,-84.71439026999968,44.6613195430005,0.6779843444227006,0.3373493975903614
2013,Minnesota,5414722,87,20,6116,1184,6111,5,5123,988,5,0,0,0,1761,1084,678,1,158,2772,3023,162,-94.79420050299967,46.35564873600049,0.8378082191780822,0.22988505747126436
2013,Mississippi,2989839,82,10,3116,534,3110,6,2656,454,6,0,0,0,988,534,373,0,118,1938,1060,0,-89.53803082499968,32.745510099000455,0.8536986301369863,0.12195121951219512
2013,Missouri,6042989,115,21,6105,1560,6070,35,4484,1586,34,1,0,0,2291,1318,879,0,81,3454,2334,236,-92.56630005299968,38.635790776000476,0.7964774951076321,0.1826086956521739
2013,Montana,1014158,56,19,5677,1258,5629,48,4816,813,41,7,0,0,1733,918,526,0,19,2023,3269,366,-109.42442064499971,47.06652897200047,0.8186012977649604,0.3392857142857143
2013,Nebraska,1865813,93,11,2259,1756,2253,6,1907,346,6,0,0,0,912,545,297,0,0,719,1057,483,-99.36572062299967,41.6410409880005,0.562640099626401,0.11827956989247312
2013,Nevada,2776956,17,10,2895,755,2780,115,2022,758,68,26,7,14,2097,638,375,0,8,1414,591,882,-117.07184056399967,39.493240390000494,0.7931506849315069,0.5882352941176471
2013,New Hampshire,1327272,10,7,2282,273,2273,9,1874,399,9,0,0,0,723,402,265,1,0,1739,542,0,-71.50036091999965,43.65595011300047,0.8931506849315068,0.7
2013,New Jersey,8857821,21,16,5418,422,5370,48,4207,1163,45,3,0,0,1967,986,626,1,451,3357,1607,2,-74.27369128799967,40.13057004800049,0.9277397260273973,0.7619047619047619
2013,New Mexico,2092833,33,18,4935,1635,4846,89,3673,1173,66,13,2,8,2511,1024,603,0,46,3409,1159,321,-106.24058098499967,34.52088095200048,0.7511415525114156,0.5454545454545454
2013,New York,19626488,62,29,10276,309,10232,44,8769,1463,41,3,0,0,3090,1548,1028,29,312,7094,2841,0,-75.54397042699964,42.82700103200045,0.9708077468115257,0.46774193548387094
2013,North Carolina,9846717,100,46,12952,3838,12937,15,10817,2120,14,1,0,0,4228,2451,1711,0,16,6692,6237,7,-79.15925046299964,35.466220975000454,0.7714115544967243,0.46
2013,North Dakota,723149,53,9,3271,14,3270,1,2932,338,1,0,0,0,742,458,330,2,32,2526,624,87,-100.11842104899966,47.47531977900047,0.995738203957382,0.16981132075471697
2013,Ohio,11579692,88,38,11390,2480,11319,71,8242,3077,69,2,0,0,4215,2256,1527,119,18,5632,5287,334,-82.40426005599966,40.06021014100048,0.8211968276856525,0.4318181818181818
2013,Oklahoma,3853891,77,23,7052,1343,6973,79,5275,1698,79,0,0,0,2538,1456,903,0,85,4857,1697,413,-97.52107021399968,35.47203135600046,0.8400238237045861,0.2987012987012987
2013,Oregon,3924110,36,24,8288,472,8097,191,6356,1741,138,46,5,2,3251,1569,759,2,7,1210,7068,1,-120.15503132599969,44.56744942400047,0.9461187214611873,0.6666666666666666
2013,Pennsylvania,12779538,67,38,13673,197,13504,169,9549,3955,165,4,0,0,4731,2436,1614,1,86,8451,5048,87,-77.86070029399963,40.79373015200048,0.9857966834895457,0.5671641791044776
2013,Rhode Island,1055560,5,3,1087,8,1066,21,874,192,20,1,0,0,462,173,118,0,4,625,457,1,-71.52247031399963,41.70828019300046,0.9926940639269406,0.6
2013,South Carolina,4766469,46,19,5371,1564,5369,2,4596,773,2,0,0,0,1597,965,680,1,60,2845,2081,384,-81.04537120699968,33.998821303000454,0.7744772891131939,0.41304347826086957
2013,South Dakota,842751,66,9,3020,265,3019,1,2464,555,1,0,0,0,811,505,337,1,24,1684,1044,267,-100.3735306369997,44.353130053000484,0.9193302891933028,0.13636363636363635
2013,Tennessee,6496943,95,25,6649,2476,6639,10,5350,1289,10,0,0,0,2172,1371,960,3,148,3774,2354,370,-85.77449091399967,35.68094058000048,0.7286575342465753,0.2631578947368421
2013,Texas,26479646,254,43,14796,899,14536,260,11325,3211,241,19,0,0,5429,2783,1658,3,146,8892,5709,46,-99.42677020599967,31.827240407000488,0.9427206116597643,0.16929133858267717
2013,Utah,2898773,29,15,4964,511,4627,337,3116,1511,221,92,24,0,2129,1286,671,0,327,3572,1055,10,-111.58713063499971,39.360700171000474,0.9066666666666666,0.5172413793103449
2013,Vermont,626603,14,4,1210,250,1205,5,1016,189,5,0,0,0,415,203,121,1,17,544,648,0,-72.51764079099962,43.62538123900049,0.8287671232876712,0.2857142857142857
2013,Virginia,8255861,134,36,8964,4176,8950,14,7992,958,14,0,0,0,3012,1667,1120,37,1249,4911,2439,328,-78.45789046299967,37.54268067400045,0.6821917808219178,0.26865671641791045
2013,Washington,6966252,39,29,10052,533,9991,61,8275,1716,52,8,0,1,3248,1630,796,3,3,1206,8682,158,-120.47001078999972,47.52227862900048,0.9496457250826641,0.7435897435897436
2013,West Virginia,1854768,55,15,4013,1462,4002,11,3350,652,11,0,0,0,1477,818,540,22,0,2120,1458,413,-80.71264013499967,38.66551020200046,0.7329680365296803,0.2727272727272727
2013,Wisconsin,5738012,72,32,8022,3658,7979,43,6256,1723,42,0,1,0,3043,1815,1132,0,8,5044,2743,227,-89.81637074199966,44.39319117400049,0.6868150684931507,0.4444444444444444
2013,Wyoming,582620,23,18,5727,843,5712,15,4645,1067,13,1,0,1,1942,959,661,0,83,4477,368,799,-108.10983035299967,43.23554134300048,0.871689497716895,0.782608695652174
2014,Alabama,4843737,67,18,4688,1882,4672,16,3843,829,16,0,0,0,1680,1002,687,0,7,3116,1506,59,-86.63186076199969,32.84057112200048,0.7135464231354642,0.26865671641791045
2014,Alaska,737075,30,8,2194,726,2095,99,1746,349,47,50,2,0,1064,472,187,10,16,546,1312,310,-147.72205903599973,64.84507995700051,0.7513698630136987,0.26666666666666666
2014,Arizona,6732873,15,13,4645,100,4463,182,2977,1486,140,24,6,12,2648,948,567,0,22,2478,447,1698,-111.76381127699972,34.865970280000454,0.9789251844046365,0.8666666666666667
2014,Arkansas,2968759,75,11,2752,1263,2749,3,2292,457,3,0,0,0,967,621,398,0,32,1736,984,0,-92.27449074299966,34.74865012400045,0.6854296388542964,0.14666666666666667
2014,California,38586706,58,54,18601,1109,17004,1597,10467,6537,1283,291,10,13,11374,4547,2640,1,270,11206,6360,764,-120.99999953799971,37.63864012300047,0.9437341451040081,0.9310344827586207
2014,Colorado,5352637,64,30,9068,1882,8975,93,7063,1912,85,7,1,0,3137,1695,1095,2,225,6474,586,1781,-106.13361092099967,38.843840757000464,0.8281278538812785,0.46875
2014,Connecticut,3595697,8,8,2529,391,2473,56,1884,589,53,3,0,0,1058,547,335,0,48,1619,862,0,-72.64984095199964,41.56266102000046,0.8660958904109589,1.0
2014,Delaware,933131,3,3,1094,1,1081,13,761,320,12,1,0,0,365,201,134,0,7,655,432,0,-75.57774116799965,39.008830667000495,0.9990867579908675,1.0
2014,District Of Columbia,663603,1,1,365,0,361,4,225,136,4,0,0,0,140,67,47,0,19,181,165,0,-77.036871,38.907192,1.0,1.0
2014,Florida,19853880,67,39,13561,674,13525,36,11598,1927,34,2,0,0,3934,2062,1425,0,36,9298,3910,317,-81.92896053899966,28.932040377000476,0.9526519142957499,0.582089552238806
2014,Georgia,10071204,159,32,9389,2291,9345,44,6735,2610,43,1,0,0,3311,1882,1310,5,153,3364,5867,0,-83.62758034599966,32.83968109300048,0.8038527397260274,0.20125786163522014
2014,Hawaii,1415335,5,4,1399,61,1395,4,1175,220,3,1,0,0,505,174,121,2,53,231,1097,16,-157.85774940299973,21.304850435000446,0.9582191780821918,0.8
2014,Idaho,1632248,44,10,3309,341,3261,48,2770,491,44,4,0,0,1154,515,266,3,65,604,1888,749,-114.3637300419997,43.682630005000476,0.9065753424657534,0.22727272727272727
2014,Illinois,12885092,102,23,7177,1218,7138,39,5689,1449,39,0,0,0,2404,1342,896,0,73,5551,1509,44,-88.99771017799969,40.48501028300046,0.8549136390708755,0.22549019607843138
2014,Indiana,6596019,92,39,10127,4108,10052,75,6913,3139,72,3,0,0,4322,2450,1653,1,180,4662,5240,44,-86.14996019399968,39.766910452000445,0.7114155251141553,0.42391304347826086
2014,Iowa,3110643,99,19,5319,1616,5299,20,3797,1502,20,0,0,0,1905,1121,732,0,30,1608,3194,487,-93.81649055599968,42.46940091300047,0.7669790915645277,0.1919191919191919
2014,Kansas,2901861,105,12,3427,953,3413,14,2856,557,13,1,0,0,1210,597,388,0,52,2330,560,485,-98.20078122699965,38.34774030000045,0.7824200913242009,0.11428571428571428
2014,Kentucky,4416992,120,29,8568,2017,8553,15,6882,1671,14,1,0,0,2781,1645,1130,4,162,5783,2563,56,-84.77497104799966,37.645970271000465,0.8094473311289561,0.24166666666666667
2014,Louisiana,4645938,64,22,7373,657,7319,54,5749,1570,52,2,0,0,2498,1270,840,1,105,4381,2880,6,-92.44568007099969,31.31266064400046,0.9181818181818182,0.34375
2014,Maine,1331217,16,11,3306,709,3300,6,3007,293,6,0,0,0,1026,540,378,3,62,2519,683,39,-68.98503133599962,45.254228894000505,0.8234122042341221,0.6875
2014,Maryland,5960064,24,16,4970,870,4947,23,3662,1285,23,0,0,0,1716,1018,689,1,108,2970,1891,0,-76.60926011099963,39.29058096400047,0.851027397260274,0.6666666666666666
2014,Massachusetts,6764864,14,13,4698,47,4694,4,3858,836,4,0,0,0,1238,711,500,0,69,3018,1605,6,-72.08269067499964,42.27687047000046,0.9900948366701792,0.9285714285714286
2014,Michigan,9932033,83,28,7658,2562,7587,71,5972,1615,70,1,0,0,3114,1728,1077,1,14,4419,3193,31,-84.71439026999968,44.6613195430005,0.7493150684931507,0.3373493975903614
2014,Minnesota,5452665,87,21,6570,1095,6564,6,5645,919,6,0,0,0,1950,1099,667,0,179,2670,3549,172,-94.79420050299967,46.35564873600049,0.8571428571428571,0.2413793103448276
2014,Mississippi,2991892,82,10,3073,577,3056,17,2513,543,16,1,0,0,1029,532,382,0,121,1826,1126,0,-89.53803082499968,32.745510099000455,0.841917808219178,0.12195121951219512
2014,Missouri,6059130,115,21,6104,1561,6061,43,4532,1529,43,0,0,0,2245,1298,845,0,118,3341,2350,295,-92.56630005299968,38.635790776000476,0.7963470319634703,0.1826086956521739
2014,Montana,1022657,56,19,5792,1143,5752,40,4918,834,37,3,0,0,2127,938,515,0,20,2001,3255,516,-109.42442064499971,47.06652897200047,0.835183850036049,0.3392857142857143
2014,Nebraska,1879955,93,11,2215,1800,2212,3,1935,277,3,0,0,0,903,514,280,0,0,734,1039,442,-99.36572062299967,41.6410409880005,0.5516811955168119,0.11827956989247312
2014,Nevada,2818935,17,9,2951,334,2906,45,2120,786,34,6,0,5,1925,589,369,0,9,1589,734,619,-117.07184056399967,39.493240390000494,0.8983257229832572,0.5294117647058824
2014,New Hampshire,1334257,10,7,2335,220,2327,8,1975,352,8,0,0,0,745,374,263,0,0,1742,593,0,-71.50036091999965,43.65595011300047,0.913894324853229,0.7
2014,New Jersey,8867277,21,16,5444,396,5397,47,4365,1032,45,2,0,0,1988,950,633,3,642,3371,1425,3,-74.27369128799967,40.13057004800049,0.9321917808219178,0.7619047619047619
2014,New Mexico,2090236,33,17,4813,1392,4781,32,3846,935,23,5,3,1,1889,843,563,0,62,3401,1107,243,-106.24058098499967,34.52088095200048,0.7756647864625302,0.5151515151515151
2014,New York,19653431,62,29,10306,279,10279,27,9009,1270,25,2,0,0,3007,1491,1020,12,283,7070,2941,0,-75.54397042699964,42.82700103200045,0.9736419461502126,0.46774193548387094
2014,North Carolina,9937295,100,46,13096,3694,13082,14,10355,2727,14,0,0,0,4195,2622,1831,0,26,7118,5950,2,-79.15925046299964,35.466220975000454,0.7799880881477069,0.46
2014,North Dakota,738736,53,9,3266,19,3258,8,3043,215,7,0,1,0,1053,433,314,0,29,2640,505,92,-100.11842104899966,47.47531977900047,0.9942161339421614,0.16981132075471697
2014,Ohio,11606573,88,38,11389,2481,11304,85,8276,3028,84,1,0,0,4173,2304,1536,123,69,5806,5029,362,-82.40426005599966,40.06021014100048,0.8211247296322999,0.4318181818181818
2014,Oklahoma,3879187,77,22,7350,680,7321,29,5740,1581,28,1,0,0,2335,1298,857,0,94,5136,1728,392,-97.52107021399968,35.47203135600046,0.9153175591531756,0.2857142857142857
2014,Oregon,3965447,36,23,7947,448,7869,78,6674,1195,64,14,0,0,2926,1330,637,0,24,1266,6654,3,-120.15503132599969,44.56744942400047,0.9466349017272185,0.6388888888888888
2014,Pennsylvania,12792392,67,38,13652,218,13542,110,9610,3932,106,4,0,0,4226,2339,1627,5,86,8124,5368,69,-77.86070029399963,40.79373015200048,0.984282624369142,0.5671641791044776
2014,Rhode Island,1056511,5,3,1093,2,1090,3,953,137,3,0,0,0,319,157,111,0,39,664,388,2,-71.52247031399963,41.70828019300046,0.9981735159817352,0.6
2014,South Carolina,4826858,46,19,5415,1520,5412,3,4486,926,2,1,0,0,1694,1015,723,2,49,2940,2021,403,-81.04537120699968,33.998821303000454,0.7808219178082192,0.41304347826086957
2014,South Dakota,849670,66,9,3026,259,3023,3,2712,311,3,0,0,0,818,449,299,1,29,1790,689,517,-100.3735306369997,44.353130053000484,0.9211567732115677,0.13636363636363635
2014,Tennessee,6544617,95,24,6503,2257,6491,12,5219,1272,12,0,0,0,2196,1374,915,5,141,3806,2175,376,-85.77449091399967,35.68094058000048,0.742351598173516,0.25263157894736843
